Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1583802000000,7937.58000000,7969.87000000,7892.18000000,7905.52000000,2149.55362900,1583805599999,17052610.58812155,25011,1051.35193100,8342548.74625764,0
1583805600000,7905.52000000,7926.92000000,7850.00000000,7855.56000000,2181.70485200,1583809199999,17228169.13140153,19447,1007.84641100,7962516.38591354,0
1583809200000,7855.65000000,7918.47000000,7854.49000000,7907.16000000,1767.63439300,1583812799999,13941704.64720895,17973,987.62649300,7788901.07333991,0
1583812800000,7908.29000000,7948.35000000,7905.07000000,7929.13000000,2523.48274300,1583816399999,20007068.42563377,19064,1321.85128200,10480167.87031205,0
1583816400000,7929.12000000,7952.65000000,7906.67000000,7934.44000000,2507.40153400,1583819999999,19891107.63493580,19029,1165.91422000,9249739.04013885,0
1583820000000,7934.44000000,7952.29000000,7914.15000000,7918.13000000,2739.79581700,1583823599999,21734676.78240883,21310,1291.46777500,10243027.21140799,0
1583823600000,7918.19000000,7918.19000000,7866.04000000,7900.14000000,3366.63978000,1583827199999,26577651.91476483,25675,1658.00131300,13087912.84983028,0
1583827200000,7900.89000000,7930.00000000,7888.36000000,7904.21000000,2115.37878400,1583830799999,16725532.54829981,18463,1172.33987800,9270212.04918774,0
1583830800000,7904.26000000,7908.55000000,7875.00000000,7887.79000000,2430.53137500,1583834399999,19175891.24848630,19637,1161.83514800,9166062.86082512,0
1583834400000,7887.74000000,8067.03000000,7881.18000000,8036.91000000,7033.67507600,1583837999999,56158596.10954047,48811,3970.28283600,31661625.52557687,0
1583838000000,8038.23000000,8114.10000000,8032.80000000,8065.02000000,5539.95004200,1583841599999,44713961.46439811,48611,2629.16367100,21221657.78014919,0
1583841600000,8064.83000000,8144.93000000,8060.06000000,8133.82000000,4081.51867200,1583845199999,33059237.35487113,36372,2240.09469300,18144656.32841941,0
1583845200000,8133.62000000,8149.00000000,8017.04000000,8059.03000000,5127.47651100,1583848799999,41500443.59759725,44688,2610.21126600,21133486.29880236,0
1583848800000,8059.03000000,8107.05000000,8021.05000000,8040.88000000,3498.53728100,1583852399999,28228224.94145411,28896,1659.62376900,13393538.25825975,0
1583852400000,8040.85000000,8040.99000000,7739.97000000,7767.28000000,10207.98799200,1583855999999,80521263.04633007,73657,4806.22542100,37945943.92183858,0
1583856000000,7766.29000000,7860.00000000,7728.01000000,7843.55000000,5524.89004100,1583859599999,43201734.90438958,45553,2761.32818100,21587397.49954061,0
1583859600000,7843.06000000,7910.19000000,7821.58000000,7869.90000000,4208.89518500,1583863199999,33109682.94504511,29975,2179.67346400,17150069.84425510,0
1583863200000,7869.88000000,7893.15000000,7801.00000000,7865.51000000,3212.11548200,1583866799999,25210275.16852615,30878,1706.18479200,13392110.87372300,0
1583866800000,7865.65000000,7985.00000000,7847.45000000,7978.80000000,3366.46337200,1583870399999,26660079.87177561,28019,2072.79257700,16420751.26278820,0
1583870400000,7978.94000000,8029.06000000,7892.62000000,7990.11000000,3713.09848700,1583873999999,29585525.33452791,33374,1750.97477300,13960201.50114792,0
1583874000000,7990.75000000,8038.11000000,7941.90000000,7968.97000000,2318.51395800,1583877599999,18534645.10160565,25055,921.95780500,7368734.91607031,0
1583877600000,7967.46000000,8015.00000000,7944.78000000,7961.85000000,2113.83180200,1583881199999,16861047.16260821,24238,1049.60703600,8372374.98002071,0
1583881200000,7961.77000000,7964.30000000,7869.79000000,7894.56000000,2948.87929300,1583884799999,23326345.16740493,30188,1435.96001400,11358551.29186881,0
1583884800000,7894.57000000,7954.96000000,7865.01000000,7940.48000000,1549.71317800,1583888399999,12275030.37392273,20604,779.47291100,6172986.16876133,0
1583888400000,7940.48000000,7965.49000000,7897.96000000,7924.39000000,2055.31125400,1583891999999,16278741.93845315,22101,1202.78472500,9522725.88687938,0
1583892000000,7924.50000000,7944.48000000,7885.46000000,7898.30000000,1517.47544000,1583895599999,12003452.57492754,18015,801.44345700,6339031.73965879,0
1583895600000,7898.75000000,7939.00000000,7878.19000000,7924.78000000,1884.65575600,1583899199999,14902430.23261399,18624,1096.37732700,8669892.27527376,0
1583899200000,7923.80000000,7943.42000000,7896.27000000,7902.26000000,1356.16561700,1583902799999,10741357.67653030,14288,596.40841600,4724122.65241687,0
1583902800000,7902.27000000,7918.02000000,7826.41000000,7851.40000000,2608.00429700,1583906399999,20532550.23011519,26079,1188.19830900,9353085.80484684,0
1583906400000,7851.58000000,7878.60000000,7813.00000000,7823.99000000,2392.59775100,1583909999999,18788232.50957807,20049,1185.70583800,9311436.25769934,0
1583910000000,7823.99000000,7875.00000000,7815.51000000,7860.93000000,2432.11261100,1583913599999,19095420.08632647,23642,1373.53957900,10784257.72529317,0
1583913600000,7861.62000000,7921.12000000,7781.00000000,7824.44000000,5718.99904300,1583917199999,44911018.62382371,38812,2636.36286600,20704855.10844995,0
1583917200000,7824.39000000,7839.92000000,7798.45000000,7816.98000000,2717.68013300,1583920799999,21252327.85285415,25404,1395.13013000,10910028.55384805,0
1583920800000,7816.84000000,7850.00000000,7750.00000000,7837.86000000,5565.44776300,1583924399999,43381098.11046814,41712,2943.09874500,22951259.26400609,0
1583924400000,7837.86000000,7859.97000000,7801.00000000,7821.86000000,2031.99056400,1583927999999,15910703.06688569,21088,1070.82277500,8384357.49227977,0
1583928000000,7821.68000000,7855.28000000,7802.00000000,7840.86000000,2565.39520200,1583931599999,20082145.67813491,21952,1255.88096600,9834030.53323939,0
1583931600000,7840.90000000,7895.87000000,7831.79000000,7848.55000000,2745.38984900,1583935199999,21592536.90480899,27118,1455.67224900,11447872.10598387,0
1583935200000,7848.49000000,7859.35000000,7777.77000000,7796.06000000,3433.03480700,1583938799999,26862965.35938885,32475,1610.39735500,12602363.74795546,0
1583938800000,7796.05000000,7823.40000000,7736.00000000,7778.76000000,4142.23473000,1583942399999,32231405.62527483,37281,2070.19579900,16108924.95034623,0
1583942400000,7778.76000000,7821.04000000,7750.58000000,7766.45000000,4056.35428700,1583945999999,31549892.99561303,32387,2133.63785100,16595891.67264001,0
1583946000000,7766.45000000,7768.54000000,7647.05000000,7671.97000000,7056.20054700,1583949599999,54264842.31949984,55771,3326.08889600,25577836.73943386,0
1583949600000,7671.20000000,7813.67000000,7590.00000000,7792.61000000,10175.49960100,1583953199999,78241086.19726581,69262,4989.08634600,38388423.65263037,0
1583953200000,7791.86000000,7843.00000000,7750.00000000,7828.23000000,4022.52966900,1583956799999,31356177.30757132,32819,2217.23596700,17284038.87327807,0
1583956800000,7828.23000000,7875.29000000,7817.03000000,7860.29000000,2376.00665000,1583960399999,18652427.85284923,24646,1222.36209000,9597186.40298848,0
1583960400000,7860.28000000,7875.00000000,7798.13000000,7808.44000000,1816.63626300,1583963999999,14241180.49214291,20680,934.58854600,7323677.74714573,0
1583964000000,7807.62000000,7980.00000000,7801.07000000,7948.40000000,3363.42574900,1583967599999,26590183.73888599,31680,1855.77865000,14666813.90688841,0
1583967600000,7948.61000000,7974.84000000,7909.01000000,7934.52000000,2359.55041100,1583971199999,18727959.61688399,22912,1157.62294500,9187783.49775810,0
1583971200000,7934.58000000,7966.17000000,7897.63000000,7913.42000000,1772.47345900,1583974799999,14050629.32462552,19684,897.40891100,7114715.12801889,0
1583974800000,7913.83000000,7938.28000000,7685.00000000,7713.27000000,4711.91866200,1583978399999,36803137.27236299,42290,1801.75587700,14092365.46609217,0
1583978400000,7712.13000000,7768.75000000,7558.00000000,7644.97000000,7681.26536100,1583981999999,58903671.06416035,63147,3535.29288800,27122448.65526714,0
1583982000000,7645.36000000,7700.10000000,7600.00000000,7662.73000000,3873.69699600,1583985599999,29667263.70982405,32747,2097.60350500,16067044.51903094,0
1583985600000,7662.11000000,7662.80000000,7567.00000000,7624.30000000,5435.93523300,1583989199999,41363157.77994088,47077,2851.22524100,21688946.19667606,0
1583989200000,7622.27000000,7657.32000000,7596.61000000,7646.95000000,2351.45747800,1583992799999,17938150.55611870,24682,1164.87870800,8887515.16490636,0
1583992800000,7647.37000000,7649.94000000,7443.58000000,7494.17000000,7706.34264700,1583996399999,58011710.59400428,57595,3436.45130500,25853739.14116931,0
1583996400000,7494.17000000,7500.00000000,7342.43000000,7392.13000000,8059.57441700,1583999999999,59719237.00467672,58766,3851.64823900,28539396.82877333,0
1584000000000,7392.12000000,7466.00000000,7310.00000000,7377.64000000,6583.23627700,1584003599999,48603195.42392572,48928,3127.93250800,23118319.97266495,0
1584003600000,7378.84000000,7391.51000000,7340.00000000,7354.21000000,3622.78402900,1584007199999,26692226.86397458,29482,1881.01248700,13860696.43133453,0
1584007200000,7354.99000000,7367.03000000,5550.00000000,6014.90000000,28792.65613000,1584010799999,191633782.98520333,183986,10294.84220300,68342215.55568877,0
1584010800000,6014.90000000,6466.00000000,5750.00000000,6067.01000000,26427.57640300,1584014399999,161805832.82063571,159040,11961.48709800,73521072.17682585,0
1584014400000,6064.27000000,6307.59000000,5900.00000000,6028.10000000,18013.68913000,1584017999999,109638434.04779811,137478,8751.51634000,53305592.87920226,0
1584018000000,6028.22000000,6105.00000000,5734.69000000,5994.03000000,14893.07708900,1584021599999,88269074.12579835,102294,7171.32662800,42541937.05212373,0
1584021600000,5995.93000000,6201.00000000,5900.00000000,6094.19000000,13801.78566000,1584025199999,83506103.12352768,89508,6912.41247400,41861216.81235581,0
1584025200000,6090.48000000,6150.00000000,6018.02000000,6132.13000000,7856.65108600,1584028799999,47768616.76049834,51688,4002.36117000,24344890.65670026,0
1584028800000,6132.13000000,6187.41000000,5947.72000000,6088.59000000,9297.49684000,1584032399999,56240613.94334047,65587,4947.44178200,29939225.35516133,0
1584032400000,6088.59000000,6229.97000000,6063.99000000,6114.61000000,8343.86053300,1584035999999,51153306.28132112,63696,4106.66664200,25180646.05411947,0
1584036000000,6113.20000000,6150.00000000,5965.84000000,5985.61000000,5389.56016800,1584039599999,32731707.95442446,41176,2477.86051100,15056548.78257848,0
1584039600000,5985.62000000,6095.08000000,5974.92000000,6037.45000000,4024.70300300,1584043199999,24336589.77356039,33612,1856.08974000,11221440.64974564,0
1584043200000,6036.28000000,6059.99000000,5617.85000000,5743.43000000,13593.38453700,1584046799999,79252491.65953255,91473,5548.21490300,32425515.24024305,0
1584046800000,5743.70000000,5890.34000000,5565.00000000,5819.97000000,10708.06240300,1584050399999,60936760.47140698,71012,4991.67811500,28447686.26485112,0
1584050400000,5819.12000000,5965.71000000,5720.00000000,5802.70000000,8612.07035700,1584053999999,50226515.22529068,61320,4334.47028300,25296800.83446286,0
1584054000000,5800.27000000,5802.30000000,4410.00000000,4800.00000000,39952.35075500,1584057599999,199337895.45626128,194544,17296.42863900,85651696.38577257,0
1584057600000,4800.01000000,5049.00000000,4521.00000000,4654.72000000,28100.09794200,1584061199999,133691396.18828315,147062,11514.54075000,54965651.39377512,0
1584061200000,4656.71000000,4769.57000000,4082.00000000,4130.64000000,23916.85657500,1584064799999,107593294.48220101,157324,10084.14400500,45477841.50614031,0
1584064800000,4131.23000000,5276.97000000,3782.13000000,4848.71000000,41434.05907200,1584068399999,183428547.55875864,196931,20628.79404700,91700919.44333214,0
1584068400000,4848.70000000,5523.23000000,4808.42000000,5167.26000000,24680.06735100,1584071999999,127172220.93752532,136206,12735.05072600,65654849.88565154,0
1584072000000,5159.09000000,5181.00000000,4674.00000000,4774.48000000,13631.51975500,1584075599999,67535382.95302142,86400,6506.34593400,32295301.94480492,0
1584075600000,4771.50000000,5200.00000000,4759.45000000,4956.52000000,14370.86143300,1584079199999,72450210.68004442,82932,7204.67552300,36327996.77828126,0
1584079200000,4959.16000000,5245.00000000,4858.00000000,5199.98000000,12093.43184300,1584082799999,60932309.43118422,63586,6316.87399800,31868790.91579496,0
1584082800000,5199.83000000,5444.00000000,5025.00000000,5385.87000000,11890.03885900,1584086399999,61847772.43461748,73004,6142.12530700,31961251.97497217,0
1584086400000,5386.11000000,5600.00000000,5126.00000000,5276.38000000,16157.92118600,1584089999999,86663793.56548627,99608,8253.68365800,44339121.89660585,0
1584090000000,5279.21000000,5700.00000000,5268.56000000,5584.33000000,14483.53190100,1584093599999,79458958.66311962,79055,7703.58596000,42261434.28607610,0
1584093600000,5589.52000000,5657.62000000,5420.00000000,5595.31000000,12182.24005100,1584097199999,67769859.15737093,74636,5850.73558200,32553076.23001356,0
1584097200000,5595.59000000,5599.00000000,5266.00000000,5403.56000000,12832.69670000,1584100799999,69819819.66056537,79069,6093.91741600,33179727.37910344,0
1584100800000,5403.56000000,5678.44000000,5355.47000000,5525.06000000,12106.80424000,1584104399999,66816750.20936914,77133,6155.41606000,33960206.15075362,0
1584104400000,5529.32000000,5955.00000000,5462.00000000,5608.00000000,21139.34349000,1584107999999,120465507.06253554,115547,10905.03902700,62208584.36215380,0
1584108000000,5608.65000000,5847.64000000,5300.00000000,5394.36000000,16497.11918000,1584111599999,92790938.95110980,99659,7857.51792000,44271088.22986653,0
1584111600000,5395.87000000,5469.00000000,4920.00000000,5212.37000000,26614.42578700,1584115199999,137797565.37416688,150432,13076.43058800,67762352.03718757,0
1584115200000,5207.63000000,5400.00000000,5035.00000000,5196.73000000,15843.86438400,1584118799999,82923133.63262759,92767,8071.79111400,42271613.85281719,0
1584118800000,5196.77000000,5340.00000000,5101.20000000,5183.87000000,9597.73636100,1584122399999,49882465.77120820,50287,4828.71104100,25101570.04265248,0
1584122400000,5184.81000000,5199.00000000,4807.00000000,4985.34000000,17472.58798800,1584125999999,87584483.44067316,103084,7905.00053000,39653113.24435713,0
1584126000000,4981.96000000,5525.00000000,4863.23000000,5391.08000000,20750.44770800,1584129599999,107481637.67366840,111059,11224.96577300,58295609.85216392,0
1584129600000,5397.16000000,5516.54000000,5187.39000000,5356.47000000,12423.32018100,1584133199999,66960997.02443606,76640,6105.25427200,32930469.17626627,0
1584133200000,5356.86000000,5600.00000000,5356.47000000,5499.89000000,8516.57326800,1584136799999,46764506.67441871,56096,4551.01788400,25010208.73210618,0
1584136800000,5499.89000000,5620.00000000,5444.96000000,5601.24000000,6643.84563300,1584140399999,36753266.92958512,45223,3351.05635100,18546042.03897029,0
1584140400000,5603.36000000,5699.00000000,5437.93000000,5578.60000000,8822.28287600,1584143999999,49234722.18301839,56090,4445.28080700,24827034.40190271,0
1584144000000,5576.05000000,5580.00000000,5394.86000000,5451.30000000,6714.86046500,1584147599999,36825299.77980866,54097,3333.51092300,18283606.19584506,0
1584147600000,5452.10000000,5518.00000000,5322.02000000,5482.84000000,6242.94743000,1584151199999,33760161.34694489,55680,2968.87825000,16061809.13653346,0
1584151200000,5482.84000000,5570.00000000,5394.01000000,5548.50000000,6079.57849300,1584154799999,33279550.20492731,58115,3138.31813700,17186382.67531483,0
1584154800000,5547.39000000,5640.52000000,5515.67000000,5573.97000000,7336.21463000,1584158399999,40889146.04867554,63006,3723.21265700,20753058.81037806,0
1584158400000,5573.67000000,5573.71000000,5400.00000000,5506.94000000,6556.15948400,1584161999999,36023080.76137482,55553,3286.77419200,18063753.86047692,0
1584162000000,5506.53000000,5543.99000000,5417.00000000,5431.06000000,5518.88128500,1584165599999,30167720.43749741,44502,2696.82340700,14740914.29506242,0
1584165600000,5431.02000000,5495.00000000,5371.76000000,5426.00000000,4968.62806400,1584169199999,26977254.20247383,38270,2646.23789100,14367857.85221264,0
1584169200000,5426.94000000,5510.00000000,5400.00000000,5500.40000000,4067.48914400,1584172799999,22164357.30410962,32618,2196.50999900,11971976.98400085,0
1584172800000,5500.61000000,5530.00000000,5266.66000000,5351.61000000,9464.65438100,1584176399999,50655087.56727884,71359,4285.48788100,22942159.79708737,0
1584176400000,5351.61000000,5373.00000000,5192.00000000,5233.70000000,5419.03580200,1584179999999,28625684.77759336,43360,2381.71223900,12593919.51942776,0
1584180000000,5232.68000000,5409.00000000,5173.00000000,5385.03000000,7834.35557300,1584183599999,41462990.98958174,65930,3660.99797900,19397329.37731823,0
1584183600000,5385.03000000,5490.00000000,5350.00000000,5448.38000000,6066.38244700,1584187199999,32960749.36804368,55468,2889.01762900,15703102.44342674,0
1584187200000,5448.23000000,5450.00000000,5286.79000000,5425.53000000,5528.29624900,1584190799999,29682960.70269959,44568,2549.61960800,13689782.96400411,0
1584190800000,5423.24000000,5448.97000000,5268.82000000,5300.00000000,5545.23852100,1584194399999,29708281.85538572,44364,2492.96121500,13359654.59945331,0
1584194400000,5300.84000000,5399.00000000,5279.73000000,5369.57000000,3693.02712200,1584197999999,19743491.87942328,31493,1798.77110700,9618451.50251009,0
1584198000000,5369.56000000,5416.98000000,5301.00000000,5311.38000000,4634.88229400,1584201599999,24819575.40395447,37306,2454.98340300,13145692.86174133,0
1584201600000,5310.96000000,5470.00000000,5256.00000000,5387.61000000,7913.08638100,1584205199999,42590864.22734199,55422,4079.77573900,21965871.50918749,0
1584205200000,5388.20000000,5408.33000000,5345.27000000,5396.66000000,2619.62988300,1584208799999,14082166.36684872,22747,1343.18055600,7222253.09335946,0
1584208800000,5397.50000000,5498.00000000,5382.49000000,5443.80000000,4779.15661500,1584212399999,26032374.69430340,35478,2332.96882800,12707047.96557038,0
1584212400000,5443.63000000,5484.21000000,5375.73000000,5386.85000000,2654.88582900,1584215999999,14443587.14541787,22482,1268.75901700,6906670.47460748,0
1584216000000,5386.84000000,5423.50000000,5292.24000000,5334.31000000,4533.74327200,1584219599999,24282136.48052677,35116,2040.88398600,10936636.97934432,0
1584219600000,5336.83000000,5352.79000000,5280.00000000,5300.76000000,2699.32628900,1584223199999,14344094.98727176,25400,1232.74335300,6551027.50581835,0
1584223200000,5302.58000000,5336.98000000,5195.32000000,5273.08000000,5390.18713800,1584226799999,28353213.03497375,38776,2442.58791700,12849975.69201442,0
1584226800000,5273.08000000,5277.37000000,5055.13000000,5172.06000000,10649.48918300,1584230399999,54778051.35462191,75015,4859.30381600,25001393.75748182,0
1584230400000,5172.48000000,5273.37000000,5093.10000000,5200.07000000,6622.55538300,1584233999999,34340688.10117272,56832,3207.43166200,16634600.82190709,0
1584234000000,5203.07000000,5228.57000000,5140.00000000,5153.42000000,3801.63393700,1584237599999,19667815.14884342,34110,1722.11836400,8909289.44708151,0
1584237600000,5152.59000000,5222.23000000,5146.58000000,5197.47000000,2941.03861800,1584241199999,15239201.95913276,26140,1462.99938900,7579881.42435600,0
1584241200000,5197.29000000,5218.98000000,5165.00000000,5178.64000000,2221.67741100,1584244799999,11530519.70939184,20761,1236.07086500,6414115.68387011,0
1584244800000,5178.64000000,5284.00000000,5178.64000000,5255.80000000,3369.29881700,1584248399999,17613745.14104044,27266,1871.65658700,9781461.64284480,0
1584248400000,5256.45000000,5284.72000000,5217.74000000,5252.24000000,1792.82647300,1584251999999,9410355.46382646,19575,838.35808200,4401078.49972652,0
1584252000000,5251.95000000,5310.00000000,5250.00000000,5293.50000000,2255.98081000,1584255599999,11939374.13205065,20973,1196.82920400,6333795.63927098,0
1584255600000,5293.41000000,5332.04000000,5240.95000000,5272.23000000,2737.66531100,1584259199999,14435992.96909087,26177,1414.04775500,7457666.57622266,0
1584259200000,5272.35000000,5273.28000000,5216.02000000,5230.24000000,3140.46995700,1584262799999,16469703.43455318,27814,1611.76837500,8449465.19490960,0
1584262800000,5233.05000000,5267.70000000,5213.16000000,5244.91000000,2594.97442400,1584266399999,13598606.47309495,28218,1394.26614500,7305290.21143810,0
1584266400000,5244.91000000,5487.00000000,5235.51000000,5430.88000000,9637.89278500,1584269999999,52080030.33758606,64577,5057.92982200,27334711.33059291,0
1584270000000,5431.22000000,5452.93000000,5385.00000000,5429.99000000,4050.09689600,1584273599999,21958255.32495653,32841,2010.89230100,10903114.28780576,0
1584273600000,5430.00000000,5594.00000000,5280.00000000,5307.78000000,12252.22840600,1584277199999,66375075.86125508,80535,5976.73623600,32430406.53338722,0
1584277200000,5307.71000000,5370.03000000,5294.13000000,5333.78000000,2951.80020500,1584280799999,15732675.29933456,26335,1403.49671600,7480283.93146680,0
1584280800000,5333.78000000,5355.24000000,5221.00000000,5314.77000000,4813.64054000,1584284399999,25480703.66609888,36910,2345.21593100,12417064.86750351,0
1584284400000,5314.47000000,5358.16000000,5290.98000000,5324.48000000,3171.32922700,1584287999999,16894496.00698339,27360,1502.14815400,8002151.30329107,0
1584288000000,5324.92000000,5349.98000000,5260.00000000,5291.33000000,3747.99109300,1584291599999,19844922.53174664,31834,2036.63857400,10782063.49329296,0
1584291600000,5292.10000000,5397.00000000,5288.24000000,5302.71000000,3521.49599800,1584295199999,18804049.88345050,28652,1883.57066900,10062508.68177896,0
1584295200000,5302.78000000,5335.53000000,5275.00000000,5307.63000000,2336.06039300,1584298799999,12401223.19029801,23537,1181.81894100,6274904.27326070,0
1584298800000,5307.62000000,5373.93000000,5292.00000000,5312.35000000,2993.43200700,1584302399999,15977272.44685496,31175,1587.88663100,8472145.98403354,0
1584302400000,5312.33000000,5325.00000000,5160.00000000,5186.43000000,5748.76109200,1584305999999,30174730.36425057,46680,2384.50476600,12523271.45156094,0
1584306000000,5186.43000000,5940.00000000,5181.58000000,5903.77000000,22376.04909400,1584309599999,124804016.16132595,144994,12540.92215200,70073722.18575158,0
1584309600000,5906.85000000,5908.45000000,5285.00000000,5367.76000000,22974.08119700,1584313199999,126704327.35929476,127122,10823.10462800,59767510.03371260,0
1584313200000,5369.01000000,5451.43000000,5320.00000000,5361.30000000,7863.16646000,1584316799999,42277925.46124402,47296,3850.23900100,20708968.45075673,0
1584316800000,5360.33000000,5365.42000000,5188.00000000,5254.74000000,9872.94993600,1584320399999,51902797.04998797,81779,4758.53449200,25010481.02042114,0
1584320400000,5254.83000000,5311.30000000,5215.54000000,5301.50000000,3413.00830400,1584323999999,18005695.25486381,29898,1643.08414700,8668240.10415411,0
1584324000000,5301.01000000,5364.98000000,5288.46000000,5335.63000000,4448.19674700,1584327599999,23686252.23086794,39018,2029.74895800,10809985.39326506,0
1584327600000,5335.63000000,5337.08000000,5250.00000000,5273.34000000,3043.24479400,1584331199999,16099438.77661248,22377,1381.20545600,7310354.61597095,0
1584331200000,5272.23000000,5297.80000000,5220.00000000,5243.88000000,2897.88935800,1584334799999,15251909.34298002,28188,1436.61093400,7563555.97353165,0
1584334800000,5244.83000000,5278.00000000,5128.76000000,5158.42000000,5282.98591600,1584338399999,27510189.34813204,38563,2235.08328200,11648376.61742476,0
1584338400000,5158.31000000,5160.00000000,4879.00000000,5015.09000000,17667.37759800,1584341999999,88385245.62178656,107669,7920.99629100,39616324.14664284,0
1584342000000,5017.50000000,5018.45000000,4778.00000000,4785.67000000,15281.14965400,1584345599999,74793240.23868864,101083,7067.53756000,34596682.54008738,0
1584345600000,4789.99000000,4950.00000000,4777.00000000,4914.60000000,9734.07014200,1584349199999,47321936.54095721,79612,4647.42500300,22592567.49668627,0
1584349200000,4915.45000000,4918.14000000,4800.00000000,4820.60000000,7474.75747700,1584352799999,36317032.96058263,55529,3487.67892900,16947129.01549444,0
1584352800000,4820.07000000,4822.74000000,4444.00000000,4450.95000000,22781.49097900,1584356399999,104101803.60575237,157973,9825.92206400,44904112.97793824,0
1584356400000,4452.85000000,4610.00000000,4442.12000000,4565.59000000,10307.97947600,1584359999999,46888712.05807711,78671,5055.63220800,22996566.73650372,0
1584360000000,4565.63000000,4930.28000000,4545.00000000,4763.32000000,18250.33960700,1584363599999,86474996.61088613,117206,9130.88559500,43265517.22123497,0
1584363600000,4762.25000000,4901.19000000,4500.00000000,4840.16000000,19021.25273100,1584367199999,89054780.76186187,129288,9683.49351000,45388817.85014240,0
1584367200000,4840.16000000,5123.05000000,4729.98000000,4938.68000000,19323.54473300,1584370799999,95337494.80758840,140296,9800.42021700,48369249.83658160,0
1584370800000,4937.43000000,5175.00000000,4917.91000000,5151.39000000,12007.51729500,1584374399999,60832874.00456085,76243,6140.29108800,31102997.68343817,0
1584374400000,5144.53000000,5200.00000000,4960.69000000,5011.13000000,8742.05485600,1584377999999,44119667.43597355,62555,4143.28706600,20920704.64078885,0
1584378000000,5011.13000000,5090.71000000,4983.63000000,5068.73000000,3941.62348000,1584381599999,19865783.26717319,35145,2014.92853600,10156515.03232606,0
1584381600000,5067.41000000,5144.00000000,5019.00000000,5119.03000000,3993.48916900,1584385199999,20300725.49799284,30713,2137.73875600,10868764.30003900,0
1584385200000,5119.12000000,5135.38000000,4828.00000000,4939.25000000,9657.70894500,1584388799999,48045575.26621766,61118,4276.66752600,21292676.85444407,0
1584388800000,4942.50000000,5035.00000000,4820.00000000,4898.33000000,7084.10791600,1584392399999,34801168.02933253,48298,3420.08687900,16816360.04272776,0
1584392400000,4896.61000000,4992.81000000,4850.77000000,4962.00000000,3180.74273400,1584395999999,15663345.93350625,23284,1588.99627300,7829471.58180182,0
1584396000000,4962.01000000,5060.00000000,4850.00000000,4921.88000000,5755.61045300,1584399599999,28416173.98078555,35266,2815.34392000,13908432.73532172,0
1584399600000,4921.88000000,5050.00000000,4900.51000000,5028.97000000,4113.83046000,1584403199999,20513470.47641920,28404,2260.36867600,11274026.39961988,0
1584403200000,5028.86000000,5094.13000000,4921.45000000,5070.72000000,5537.79763500,1584406799999,27704134.64724815,41896,2822.50977800,14128155.65713318,0
1584406800000,5070.81000000,5400.00000000,5050.30000000,5189.21000000,15212.28299100,1584410399999,79434780.43989298,98076,8027.32635600,41949561.92274663,0
1584410400000,5189.80000000,5300.00000000,5141.81000000,5281.58000000,7225.27371300,1584413999999,37780224.16356234,50397,3596.77401600,18806553.39423069,0
1584414000000,5281.58000000,5348.95000000,5230.13000000,5311.16000000,6152.49047300,1584417599999,32578740.07315298,45797,3125.29205900,16553692.70987943,0
1584417600000,5314.84000000,5325.00000000,5205.00000000,5262.76000000,4912.77980400,1584421199999,25832661.72400405,38965,2269.60369900,11933897.36535027,0
1584421200000,5263.95000000,5295.32000000,5236.88000000,5276.13000000,3086.85268300,1584424799999,16273725.21498865,29162,1495.80300400,7885594.07898472,0
1584424800000,5276.00000000,5314.80000000,5219.99000000,5272.23000000,3699.77514400,1584428399999,19455712.73372237,32568,1914.67910900,10069823.65682054,0
1584428400000,5273.40000000,5415.87000000,5256.87000000,5343.72000000,7331.94970900,1584431999999,39217135.26047551,53167,3866.07303500,20682418.90363246,0
1584432000000,5345.19000000,5440.00000000,5248.20000000,5285.01000000,7875.33860500,1584435599999,42073747.46867670,55878,3842.93504300,20550056.31509743,0
1584435600000,5282.43000000,5319.07000000,5160.00000000,5228.02000000,6905.80323300,1584439199999,36135651.50238656,49191,3460.59702400,18105125.92035774,0
1584439200000,5227.55000000,5305.00000000,5214.00000000,5293.45000000,3965.02383500,1584442799999,20873244.67029632,30835,2119.26380800,11156388.47486974,0
1584442800000,5295.00000000,5325.74000000,5229.08000000,5267.61000000,4340.17155800,1584446399999,22877751.23510856,31075,2102.08563000,11084574.69069196,0
1584446400000,5266.90000000,5350.00000000,5175.00000000,5206.25000000,5782.96358400,1584449999999,30433495.22787675,40695,2877.40996600,15153163.79249627,0
1584450000000,5206.25000000,5322.41000000,5071.80000000,5090.11000000,9510.61500300,1584453599999,49535089.41379572,67355,4321.93886700,22521387.66560505,0
1584453600000,5090.11000000,5245.08000000,5051.00000000,5229.21000000,8193.88190600,1584457199999,42345031.91930854,63006,3978.95657800,20570394.16852084,0
1584457200000,5229.31000000,5376.83000000,5205.09000000,5362.99000000,8325.07955200,1584460799999,44112869.91493391,60059,4213.05117100,22328482.48531297,0
1584460800000,5363.84000000,5479.00000000,5315.30000000,5348.37000000,10372.23600100,1584464399999,55847309.66234380,61927,5348.49819700,28814279.86183596,0
1584464400000,5349.99000000,5395.00000000,5290.00000000,5354.49000000,4286.49904800,1584467999999,22921399.14297170,29503,1943.79005800,10398014.13118871,0
